track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
959,Aaliyah,Age Ain't Nothing But A Number,Back & Forth,59,231093,False,0.706,0.727,5,-8.06,1,0.0317,0.0698,5.31e-06,0.115,0.903,92.938,4,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary"
960,Aaliyah,Aaliyah,More Than A Woman,60,229866,False,0.655,0.649,1,-5.653,0,0.089,0.0793,0.000393,0.117,0.759,86.968,4,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary"
961,A,The Time Passes Fast,The Time Passes Fast - Original Mix,1,465083,False,0.721,0.484,11,-9.036,1,0.111,0.0021,0.563,0.559,0.365,127.998,4,unknown
962,A,漂い,漂い,0,254002,False,0.551,0.499,2,-10.303,0,0.0293,0.00652,4.27e-06,0.424,0.3,140.031,4,unknown
963,A,Keith Emerson at the Movies,A Cat Attic Attack,0,191026,False,0.386,0.36,0,-10.422,1,0.032,0.827,0.366,0.0898,0.0495,114.826,4,unknown
964,A,Tablado,Tablado,0,186549,True,0.634,0.715,7,-9.953,1,0.271,0.0354,1.69e-05,0.09,0.63,75.06,4,unknown
965,A,「ナースのお仕事 3」 (＋BEST オリジナル・サウンドトラック),BREAK ALL DAY! - UKULELE,0,116133,False,0.855,0.239,9,-12.189,0,0.171,0.99,0.873,0.121,0.743,119.973,4,unknown
966,A,And The Dawn Comes Sneaking Up When It Thinks I'm Not Looking,瘢痕 (Scar),0,136000,False,0.315,0.979,11,-6.346,0,0.144,0.00621,0.914,0.272,0.402,104.465,4,unknown
967,Novo Amor,Bathing Beach,Anchor,77,257533,False,0.457,0.407,9,-11.475,1,0.0308,0.805,0.884,0.126,0.126,117.053,4,"ambient folk, indie folk"
968,Novo Amor,Birthplace,State Lines,73,208653,False,0.509,0.31,9,-10.623,1,0.0313,0.959,0.229,0.0963,0.151,137.474,4,"ambient folk, indie folk"
969,Novo Amor,Heiress,Ontario,67,192866,False,0.409,0.223,10,-13.886,1,0.0296,0.947,0.0123,0.0635,0.173,89.877,4,"ambient folk, indie folk"
970,Novo Amor,Birthplace,Repeat Until Death,66,234080,False,0.233,0.15,1,-11.736,1,0.0336,0.982,0.36,0.154,0.0875,143.887,4,"ambient folk, indie folk"
971,Novo Amor,Bathing Beach,Carry You,66,273106,False,0.334,0.397,7,-7.993,1,0.0284,0.558,0.0774,0.126,0.035,93.445,4,"ambient folk, indie folk"
972,Novo Amor,Haven (from Life Is Strange),Haven (from Life Is Strange),65,172500,False,0.556,0.261,4,-11.668,1,0.0289,0.797,0.016,0.0893,0.219,110.841,4,"ambient folk, indie folk"
973,Novo Amor,Heiress,Euphor,65,243466,False,0.296,0.284,10,-14.01,0,0.033,0.968,0.189,0.0961,0.0917,114.786,4,"ambient folk, indie folk"
974,Novo Amor,"Woodgate, NY",From Gold,64,214335,False,0.392,0.433,5,-13.313,1,0.0364,0.92,0.646,0.0937,0.0432,100.253,4,"ambient folk, indie folk"
975,Novo Amor,"Cannot Be, Whatsoever",Keep Me,63,194560,False,0.567,0.131,1,-14.124,1,0.029,0.888,0.0553,0.158,0.0657,104.784,4,"ambient folk, indie folk"
976,Novo Amor,Alps,Alps,63,194160,False,0.354,0.311,3,-10.377,1,0.0321,0.965,0.0315,0.204,0.135,146.631,4,"ambient folk, indie folk"
977,Ã,NEWLEVEL,ВСПОМНИ,0,148761,False,0.734,0.674,7,-7.714,1,0.0543,0.417,0.0,0.356,0.387,130.042,4,unknown
978,Gracie Abrams,The Secret of Us,"I Love You, I'm Sorry",87,157146,True,0.53,0.406,10,-7.507,1,0.033,0.656,0.0,0.133,0.338,115.94,4,alt z
979,Gracie Abrams,The Secret of Us,Close To You,85,225973,False,0.59,0.727,6,-7.955,1,0.0706,0.0259,6.48e-05,0.0827,0.356,121.966,4,alt z
980,Gracie Abrams,minor,"I miss you, I’m sorry",82,167538,False,0.445,0.455,7,-6.405,1,0.0575,0.731,1.47e-06,0.124,0.151,109.885,4,alt z
981,Gracie Abrams,The Secret of Us,us. (feat. Taylor Swift),82,242666,True,0.533,0.553,7,-6.486,1,0.0296,0.498,0.0,0.0911,0.391,102.043,4,alt z
982,Gracie Abrams,The Secret of Us,Risk,80,191586,False,0.716,0.496,3,-5.989,0,0.0588,0.514,0.0,0.109,0.559,113.015,4,alt z
983,Gracie Abrams,The Secret of Us,Blowing Smoke,76,232280,False,0.62,0.634,11,-5.098,1,0.0836,0.257,0.0,0.0875,0.373,139.968,4,alt z
984,Gracie Abrams,The Secret of Us,Tough Love,75,169146,True,0.554,0.716,0,-4.334,1,0.0717,0.37,0.0,0.0919,0.664,89.873,4,alt z
985,Gracie Abrams,Mess It Up,Mess It Up,74,171280,False,0.765,0.582,0,-4.528,1,0.12,0.245,8.21e-05,0.154,0.36,132.992,4,alt z
986,Gracie Abrams,The Secret of Us,Free Now,73,214080,False,0.557,0.387,0,-8.566,1,0.0998,0.411,0.0,0.197,0.337,149.899,4,alt z
987,Gracie Abrams,Good Riddance (Deluxe),I know it won't work,73,245629,False,0.654,0.584,5,-8.95,0,0.0557,0.536,3.37e-05,0.136,0.468,119.896,4,alt z
988,A,Mirror 1,3.17,0,197875,False,0.246,0.242,8,-22.593,1,0.0694,0.864,0.953,0.11,0.0333,121.456,4,unknown
989,A,Mirror 1,3.18,0,198000,False,0.25,0.277,1,-25.268,1,0.0528,0.909,0.899,0.112,0.12,133.329,4,unknown
990,Outkast,Speakerboxxx/The Love Below,Hey Ya!,84,235213,False,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,4,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop"
991,Outkast,Stankonia,Ms. Jackson,83,270506,True,0.843,0.806,4,-5.946,0,0.269,0.143,0.0,0.0771,0.613,94.948,4,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop"
992,Outkast,Stankonia,"So Fresh, So Clean",73,240026,True,0.725,0.64,5,-7.905,0,0.332,0.0281,0.0,0.099,0.915,166.028,4,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop"
993,Outkast,Speakerboxxx/The Love Below,The Way You Move (feat. Sleepy Brown),71,234000,True,0.871,0.597,5,-4.932,0,0.0464,0.126,0.000113,0.0638,0.635,125.999,4,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop"
994,Outkast,ATLiens,ATLiens,70,230693,True,0.918,0.734,11,-2.832,0,0.269,0.0296,8.01e-06,0.191,0.608,97.044,4,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop"
995,Outkast,Speakerboxxx/The Love Below,Roses,69,369573,True,0.751,0.708,0,-5.653,1,0.0545,0.0482,1.85e-05,0.107,0.509,108.97,4,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop"
996,Outkast,Aquemini,Rosa Parks,64,324373,True,0.792,0.701,6,-7.198,0,0.283,0.105,0.0,0.761,0.251,103.89,4,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop"
997,Outkast,Stankonia,B.O.B. - Bombs Over Baghdad,60,304226,True,0.746,0.978,9,-5.324,1,0.0978,0.0555,4.11e-05,0.026,0.653,153.809,4,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop"
998,Outkast,Aquemini,Da Art of Storytellin' (Pt. 1),59,222653,True,0.749,0.856,2,-5.833,1,0.235,0.107,0.0,0.745,0.402,103.773,4,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop"
999,Outkast,Southernplayalisticadillacmuzik,Player's Ball,58,261266,True,0.857,0.764,1,-6.304,1,0.246,0.0398,0.0,0.425,0.578,93.071,4,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop"
